"name","mz","rt","MS2.spectrum.name","Candidate.number","Level","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database"
"M405T260",405.1796054,259.8358765,NA,3,3,"4-Butyl-5-propylthiazole","57246-59-0","HMDB0040067","NA","HMDB0040067","(2M+K)+","0.1602302",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M405T909",405.2279227,908.9160767,NA,3,3,"Tetrahydroharmol","17952-75-9","HMDB0029835","NA","HMDB0029835","(2M+H)+","1.489187",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M405T118",405.1607308,117.7669106,NA,3,3,"Eletriptan","143322-58-1","HMDB0014361","NA","HMDB0014361","(M+Na)+","0.1677754",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M406T83",405.9139569,83.30638123,NA,2,3,"(2S)-2-amino-3-[4-hydroxy-3-(sulfooxy)phenyl]-2-methylpropanoic acid","NA","HMDB0142153","NA","HMDB0142153","(M-2H+3K)+"," 5.705734",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M406T532",406.0725799,532.4028931,NA,3,3,"Terbinafine","91161-71-6","HMDB0014995","C08079","HMDB0014995","(M-2H+3K)+","2.757894",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M406T604",406.1208046,603.696106,NA,3,3,"Flumiclorac-pentyl","87546-18-7","HMDB0034860","C10990","HMDB0034860","(M+H-H2O)+","1.906238",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M406T443",406.1338345,443.2217102,NA,3,3,"Epinephrine glucuronide","54964-61-3","HMDB0010336","NA","HMDB0010336","(M+HCOO+2H)+","1.469405",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M406T329",406.0964603,329.0700378,NA,3,3,"Succinyladenosine","4542-23-8","HMDB0000912","NA","HMDB0000912","(M+Na)+","1.359886",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M406T132",406.1316513,131.8386078,NA,3,3,"Epimelibiose","140461-60-5","HMDB0006792","NA","HMDB0006792","(M+CH3CN+Na)+","0.8869735",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M406T275",406.1338698,274.7586517,NA,3,3,"Epinephrine glucuronide","54964-61-3","HMDB0010336","NA","HMDB0010336","(M+HCOO+2H)+","1.382488",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M406T602",406.2061172,602.3501587,NA,3,3,"beta-D-Glucopyranosyl-11-hydroxyjasmonic acid","NA","HMDB0039964","NA","HMDB0039964","(M+NH4)+","2.745636",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M406T719",406.2093732,719.2713623,NA,3,3,"beta-D-Glucopyranosyl-11-hydroxyjasmonic acid","NA","HMDB0039964","NA","HMDB0039964","(M+NH4)+","5.269957",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M406T837",406.2060607,836.6528931,NA,3,3,"beta-D-Glucopyranosyl-11-hydroxyjasmonic acid","NA","HMDB0039964","NA","HMDB0039964","(M+NH4)+","2.884728",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T276",406.7076308,275.7671814,NA,1,3,"1,1-Dibromo-3-iodo-2-propanone","59227-99-5","HMDB0040189","NA","HMDB0040189","(M-2H+3Na)+","12.79207",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T984",406.9643547,983.6113281,NA,3,3,"Edetic Acid","62-33-9","HMDB0015109","C00284","HMDB0015109","(M-2H+3K)+"," 3.220916",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T84",406.8455761,84.4834671,NA,1,3,"Haloprogin","777-11-7","HMDB0014931","NA","HMDB0014931","(M+HCOO+2H)+","10.97515",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T337",407.0858368,337.1278076,NA,3,3,"trans-3-Hydroxycotinine glucuronide","132929-88-5","HMDB0001204","NA","HMDB0001204","(M+K)+","1.648728",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T405",407.0493319,405.0713501,NA,3,3,"(±)-threo-1-(p-Hydroxyphenyl)propylene glycol 4'-glucoside","NA","HMDB0033068","NA","HMDB0033068","(M-H+2K)+","3.035947",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T472",407.0968798,472.0912476,NA,3,3,"3-Glucosyl-2,3',4,4',6-pentahydroxybenzophenone","92631-83-9","HMDB0032645","NA","HMDB0032645","(M+H-H2O)+","0.9375704",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T608",407.1652938,607.7182617,NA,3,3,"2-(acetylamino)-1,5-anhydro-2-deoxy-3-O-b-D-galactopyranosyl-D-arabino-Hex-1-enitol","868264-15-7","HMDB0002278","NA","HMDB0002278","(M+CH3CN+H)+","1.724511",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T135",407.1151594,135.499939,NA,3,3,"3b,17b-Dihydroxyetiocholane","6038-31-9","HMDB0000369","NA","HMDB0000369","(M-2H+3K)+","0.1740736",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T471",407.2017885,470.8782349,NA,3,3,"Trimethaphan","7187-66-8","HMDB0015248","C07174","HMDB0015248","(M+CH3CN+H)+","1.892482",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T343",407.1707638,342.8582153,NA,3,3,"Lepidine C","NA","HMDB0032717","NA","HMDB0032717","(M+HCOO+2H)+","1.626109",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T823",407.183681,822.5223999,NA,3,3,"Gemifloxacin","175463-14-6","HMDB0015286","NA","HMDB0015286","(M+NH4)+","0.3717192",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T941",407.2821851,941.3279114,NA,3,3,"7-Ketodeoxycholic acid","911-40-0","HMDB0000391","NA","HMDB0000391","(M+H)+","7.269589",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M407T606",407.2533943,606.2070313,NA,3,3,"1-heptadecanoyl-glycero-3-phosphate","NA","HMDB0062318","NA","HMDB0062318","(M+H-H2O)+","5.638647",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M408T180",407.9984348,179.7790756,NA,3,3,"7-Chloro-6-demethylcepharadione B","149682-95-1","HMDB0039757","NA","HMDB0039757","(M-2H+3Na)+","0.8597680",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M408T90",408.0519688,89.60102844,NA,3,3,"Ciprofloxacin","85721-33-1","HMDB0014677","C05349","HMDB0014677","(M-H+2K)+","0.8598464",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M408T593",408.1858649,593.3623657,NA,3,3,"Todatriol glucoside","NA","HMDB0037260","NA","HMDB0037260","(M+NH4)+","1.548687",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M408T752",408.2069372,751.9763184,NA,3,3,"M2 di-hydroxylated metabolite","NA","HMDB0061046","NA","HMDB0061046","(M+H-H2O)+","3.019993",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M408T473",408.192754,473.3462067,NA,3,3,"Rilpivirine","NA","HMDB0061725","NA","HMDB0061725","(M+CH3CN+H)+","0.8344244",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M408T338",408.1756781,338.1526184,NA,3,3,"2'-alpha-Mannosyl-L-tryptophan","180509-18-6","HMDB0240296","NA","HMDB0240296","(M+CH3CN+H)+","2.016181",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M408T202",408.1969695,201.5500488,NA,3,3,"Norgestimate","35189-28-7","HMDB0015092","NA","HMDB0015092","(M+K)+","8.269628",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M408T711",408.3098625,711.3054199,NA,3,3,"12-Ketodeoxycholic acid","5130-29-0","HMDB0000328","NA","HMDB0000328","(M+NH4)+","2.564729",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M408T613",408.2735602,612.6943054,NA,3,3,"3b-Allotetrahydrocortisol","651-43-4","HMDB0000314","NA","HMDB0000314","(M+CH3CN+H)+","2.116223",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M408T940",408.2775522,939.8648071,NA,3,3,"15-deoxy-delta12,14-Prostaglandin J2-2-glycerol ester","NA","HMDB0013656","NA","HMDB0013656","(M+NH4)+","7.416528",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M409T89",408.9239847,89.35102844,NA,3,3,"Wasalexin A","NA","HMDB0034765","NA","HMDB0034765","(M-2H+3K)+","1.673617",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M409T367",409.0633022,366.9697266,NA,3,3,"Molybdopterin precursor Z","NA","HMDB0011683","NA","HMDB0011683","(M+CH3CN+Na)+","0.1649036",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M409T716",409.1617118,715.5986938,NA,3,3,"Porson","56222-03-8","HMDB0030810","NA","HMDB0030810","(M+Na)+","1.287423",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M409T172",409.097576,171.975296,NA,3,3,"{3-[(E)-2-[3,5-dihydroxy-4-(3-methylbut-2-en-1-yl)phenyl]ethenyl]-2,6-dihydroxyphenyl}oxidanesulfonic acid","NA","HMDB0125570","NA","HMDB0125570","(M+H)+","5.835336",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M409T818",409.1892046,817.8794556,NA,3,3,"Murrayacinine","53508-00-2","HMDB0030224","NA","HMDB0030224","(M+CH3CN+Na)+","1.284528",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M409T343",409.1744611,342.703186,NA,3,3,"3-(1,1-Dimethyl-2-propenyl)-8-(3-methyl-2-butenyl)xanthyletin","30310-55-5","HMDB0030730","NA","HMDB0030730","(M-H+2Na)+","1.670833",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M409T749",409.3090752,749.2000427,NA,3,3,"1-a,24R,25-Trihydroxyvitamin D2","NA","HMDB0006227","NA","HMDB0006227","(M+H-2H2O)+","2.405752",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M410T414",410.1460661,413.8660889,NA,3,3,"Pemetrexed","150399-23-8","HMDB0014780","NA","HMDB0014780","(M+H-H2O)+","0.4453804",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M410T587",410.1733202,586.9669189,NA,3,3,"N-Carbamoyl glucuronide lorcaserin","NA","HMDB0061159","NA","HMDB0061159","(M+H)+","1.022695",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M410T332",410.1478304,332.0437164,NA,3,3,"2-{4-[(1E)-1,2-diphenylbut-1-en-1-yl]phenoxy}ethan-1-amine","NA","HMDB0142443","NA","HMDB0142443","(M-2H+3Na)+","2.233270",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M410T492",410.1868455,492.229187,NA,3,3,"1,1'-Bis(2-hydroxy-3-methylcarbazole)","155519-83-8","HMDB0040776","NA","HMDB0040776","(M+NH4)+","1.139983",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M410T193",410.0741609,192.8209381,NA,3,3,"{[3,4,5-trihydroxy-6-(2,4,6-trihydroxyphenyl)oxan-2-yl]methoxy}sulfonic acid","NA","HMDB0132678","NA","HMDB0132678","(M+CH3CN+H)+","2.369349",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M410T92",410.0133088,92.4704895,NA,3,3,"dCDP","800-73-7","HMDB0001245","C00705","HMDB0001245","(M+Na)+","1.809846",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M410T739",410.2253004,739.4970093,NA,3,3,"Dodecanoylcarnitine","25518-54-1","HMDB0002250","NA","HMDB0002250","(M-2H+3Na)+"," 0.6295979",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T87",410.7233065,87.44774628,NA,1,3,"4,5-Dichloro-3H-1,3-dithiol-2-one","1192-52-5","HMDB0033151","NA","HMDB0033151","(2M+K)+","16.02945",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T88",410.8862471,87.53181458,NA,1,3,"(±)-Leptophos","NA","HMDB0031798","NA","HMDB0031798","(M+H)+","21.88507",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T455",411.1394824,454.5689392,NA,3,3,"Lacosamide-glucuronide","NA","HMDB0060829","NA","HMDB0060829","(M+H-H2O)+","0.7603210",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T614",411.1677649,613.8987427,NA,3,3,"Thioproperazine","316-81-4","HMDB0015559","NA","HMDB0015559","(M+H-2H2O)+","1.574287",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T362",411.1119519,362.3542786,NA,3,3,"({2-[2-(2-hydroxypropan-2-yl)-7-oxo-2H,3H,7H-furo[3,2-g]chromen-6-yl]-2-methylbut-3-en-1-yl}oxy)sulfonic acid","NA","HMDB0130309","NA","HMDB0130309","(M+H)+","2.707433",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T287",411.1504982,286.9809265,NA,3,3,"Bufotenine O-glucoside","64656-15-1","HMDB0029564","NA","HMDB0029564","(M-H+2Na)+","0.2714967",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T171",411.1505007,171.0654831,NA,3,3,"Bufotenine O-glucoside","64656-15-1","HMDB0029564","NA","HMDB0029564","(M-H+2Na)+","0.2775772",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T847",411.1107828,846.7828369,NA,3,3,"({2-[2-(2-hydroxypropan-2-yl)-7-oxo-2H,3H,7H-furo[3,2-g]chromen-6-yl]-2-methylbut-3-en-1-yl}oxy)sulfonic acid","NA","HMDB0130309","NA","HMDB0130309","(M+H)+","0.1363185",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T108",411.0292129,107.7943726,NA,3,3,"Panaxydol chlorohydrin","111103-92-5","HMDB0039534","NA","HMDB0039534","(M-2H+3K)+","0.2307646",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T738",411.2925159,737.9825439,NA,3,3,"5,8-Epoxy-5,8-dihydro-10'-apo-b,y-carotene-3,10'-diol","53905-15-0","HMDB0039020","NA","HMDB0039020","(M+H)+","7.587831",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T629",412.1895538,628.8725586,NA,3,3,"Loteprednol","82034-46-6","HMDB0015011","NA","HMDB0015011","(M+NH4)+","2.309906",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T341",412.1444099,340.7307129,NA,3,3,"N2-(2-Carboxymethyl-2-hydroxysuccinoyl)arginine","87605-91-2","HMDB0032766","NA","HMDB0032766","(M+CH3CN+Na)+","1.204102",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T544",412.158241,543.5462036,NA,3,3,"N6-Carbamoyl-L-threonyladenosine","89019-62-5","HMDB0041623","NA","HMDB0041623","(M+H)+","1.686139",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T453",412.1455442,452.9168091,NA,3,3,"2-(acetylamino)-1,5-anhydro-2-deoxy-3-O-b-D-galactopyranosyl-D-arabino-Hex-1-enitol","868264-15-7","HMDB0002278","NA","HMDB0002278","(M+HCOO+2H)+","1.330207",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T144",412.1380514,144.4077454,NA,3,3,"2-(2,4-dihydroxyphenyl)-5,7-dihydroxy-6-(4-hydroxy-3-methylbut-2-en-1-yl)-4H-chromen-4-one","NA","HMDB0132502","NA","HMDB0132502","(M+CH3CN+H)+","2.43006",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T761",412.2146137,761.4854736,NA,3,3,"Lorcainide","59729-31-6","HMDB0041918","NA","HMDB0041918","(M+CH3CN+H)+","0.9157924",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T865",412.1170182,865.1905823,NA,3,3,"Amoxicillin","26787-78-0","HMDB0015193","C06827","HMDB0015193","(M+HCOO+2H)+","0.7842991",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T712",412.2840783,711.644165,NA,3,3,"3-Oxo-4,6-choladienoic acid","88179-71-9","HMDB0000476","NA","HMDB0000476","(M+CH3CN+H)+","1.253151",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T322",413.0754599,322.0269775,NA,3,3,"Portulacaxanthin II","NA","HMDB0012281","NA","HMDB0012281","(M+K)+","2.079426",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T433",413.0426619,432.5270691,NA,3,3,"Berberine","2086-83-1","HMDB0003409","C00757","HMDB0003409","(M-H+2K)+","0.05125136",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T584",413.1107274,584.4549255,NA,3,3,"S-(Formylmethyl)glutathione","NA","HMDB0060507","C14871","HMDB0060507","(M+CH3CN+Na)+","1.347660",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T503",413.0747903,503.447998,NA,3,3,"Portulacaxanthin II","NA","HMDB0012281","NA","HMDB0012281","(M+K)+","0.4584158",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T185",413.0696312,185.1411743,NA,3,3,"Cefdinir","91832-40-5","HMDB0014675","C08110","HMDB0014675","(M+NH4)+","0.1905998",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T70",413.0588514,69.92552185,NA,3,3,"Muscomin","96910-98-4","HMDB0037250","NA","HMDB0037250","(M-2H+3Na)+","0.7225847",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T662",413.201131,661.6607056,NA,3,3,"Isopentyl gentiobioside","178275-89-3","HMDB0041512","NA","HMDB0041512","(M+H)+","1.526777",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T385",413.159908,385.1689453,NA,3,3,"Pefloxacin N-oxide","NA","HMDB0060613","NA","HMDB0060613","(M+CH3CN+Na)+","0.7833577",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T308",413.1564745,308.0724792,NA,3,3,"10-butanoyl-5,7-dihydroxy-4-(2-hydroxypropyl)-8,8-dimethyl-2H,6H,7H,8H-pyrano[3,2-g]chromen-2-one","NA","HMDB0130095","NA","HMDB0130095","(M+Na)+","1.642663",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T403",414.0418348,403.2028809,NA,3,3,"Embramine","3565-72-8","HMDB0240239","NA","HMDB0240239","(M-2H+3Na)+"," 0.1395994",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T312",414.0778726,312.3672485,NA,3,3,"Cefalotin","153-61-7","HMDB0014599","C07761","HMDB0014599","(M+NH4)+","2.427162",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T496",414.0849102,495.5175171,NA,3,3,"{2-hydroxy-5-[2-hydroxy-3-(2,4,6-trihydroxyphenyl)propyl]phenyl}oxidanesulfonic acid","NA","HMDB0127736","NA","HMDB0127736","(M+CH3CN+H)+","0.9492473",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T573",414.1070173,572.9437256,NA,3,3,"3,6-Ditigloyloxytropan-7-ol","7159-86-6","HMDB0029325","NA","HMDB0029325","(M-H+2K)+","2.428549",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T90",414.0488076,89.79717255,NA,3,3,"[3-(3,5,7-trihydroxy-6-methoxy-4-oxo-4H-chromen-2-yl)phenyl]oxidanesulfonic acid","NA","HMDB0128825","NA","HMDB0128825","(M+NH4)+","0.507573",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T583",414.1968247,582.6156616,NA,3,3,"1-(3-Methylbutanoyl)-6-apiosylglucose","467242-31-5","HMDB0039953","NA","HMDB0039953","(M+NH4)+"," 0.5722835",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T337",414.1618376,337.0030365,NA,3,3,"Mimosine","500-44-7","HMDB0015188","C04771","HMDB0015188","(2M+NH4)+","0.4250416",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T743",414.2845057,743.0986328,NA,3,3,"3, 5-Tetradecadiencarnitine","NA","HMDB0013331","NA","HMDB0013331","(M+HCOO+2H)+"," 1.334771",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T171",414.1975172,170.7115784,NA,3,3,"1-(3-Methylbutanoyl)-6-apiosylglucose","467242-31-5","HMDB0039953","NA","HMDB0039953","(M+NH4)+"," 1.099625",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T86",414.8590909,86.42108154,NA,2,3,"4-Bromocatechol","17345-77-6","HMDB0062396","C14843","HMDB0062396","(2M+K)+","3.150226",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T981",414.9528645,981.4006958,NA,3,3,"Carboxytolbutamide","2224-10-4","HMDB0041849","NA","HMDB0041849","(M-2H+3K)+"," 0.3080398",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T467",415.0907684,467.0756226,NA,3,3,"18-carboxy dinor Leukotriene B4","NA","HMDB0062301","NA","HMDB0062301","(M-H+2K)+","3.05995",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T397",415.1016037,396.6360474,NA,3,3,"Riboflavin","83-88-5","HMDB0000244","C00255","HMDB0000244","(M+K)+","0.2874188",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T319",415.1275208,319.0012512,NA,3,3,"Diacetylfusarochromanone","104653-91-0","HMDB0038971","NA","HMDB0038971","(M+K)+","2.130165",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T632",415.1828687,632.2575684,NA,3,3,"(4E)-6-hydroxy-1-(4-hydroxy-3-methoxyphenyl)tetradec-4-en-3-one","NA","HMDB0137416","NA","HMDB0137416","(M-2H+3Na)+","1.182154",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T748",415.1937487,748.0360107,NA,3,3,"S-Furanopetasitin","34335-97-2","HMDB0036131","NA","HMDB0036131","(M+H-H2O)+","0.009335401",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T153",415.1443101,153.3334961,NA,3,3,"Carbamazepine iminoquinone","NA","HMDB0060675","C16605","HMDB0060675","(2M+H)+","0.4390521",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T964",415.2361166,964.3147583,NA,3,3,"Propantheline","298-50-0","HMDB0014920","C07506","HMDB0014920","(M+HCOO+2H)+","1.800828",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T515",415.205896,515.2437134,NA,3,3,"19-hydroxyprostaglandin H1(1-)","NA","HMDB0062746","NA","HMDB0062746","(M-H+2Na)+","2.270717",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T753",415.3033513,753.343689,NA,3,3,"Octadecyl fumarate","1741-93-1","HMDB0038073","NA","HMDB0038073","(M+HCOO+2H)+","5.076935",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T876",415.2815407,875.7151489,NA,3,3,"Arenaine","35471-10-4","HMDB0030354","C09912","HMDB0030354","(2M+H)+","0.2014585",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T85",415.9559677,84.82789612,NA,3,3,"Lornoxicam","70374-39-9","HMDB0015666","NA","HMDB0015666","(M-H+2Na)+","10.92132",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T423",416.1492713,423.4119568,NA,3,3,"Methyl acrylate-divinylbenzene, completely hydrolyzed, copolymer","128903-15-1","HMDB0032389","NA","HMDB0032389","(M+NH4)+","1.773071",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T518",416.1546926,518.0097656,NA,3,3,"Geniposidic acid","27741-01-1","HMDB0034942","C11673","HMDB0034942","(M+CH3CN+H)+","0.9715714",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T616",416.1741549,615.6151428,NA,3,3,"Sphinganine","764-22-7","HMDB0000269","C00836","HMDB0000269","(M-2H+3K)+","2.584022",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T294",416.1292693,293.5072937,NA,3,3,"Clavulanate","58001-44-8","HMDB0014904","C06662","HMDB0014904","(2M+NH4)+","1.863618",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T136",416.1546696,135.6327209,NA,3,3,"Geniposidic acid","27741-01-1","HMDB0034942","C11673","HMDB0034942","(M+CH3CN+H)+","1.026839",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T760",416.2455272,760.0900269,NA,3,3,"Sunitinib","557795-19-4","HMDB0015397","NA","HMDB0015397","(M+NH4)+","0.4255493",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T86",416.8916218,86.27450943,NA,2,3,"Ethacrynic acid","58-54-8","HMDB0015039","NA","HMDB0015039","(M-2H+3K)+","12.85110",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T374",417.102124,373.9746246,NA,3,3,"Remoxipride","80125-14-0","HMDB0014553","NA","HMDB0014553","(M+HCOO+2H)+","0.2846809",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T654",417.1907713,654.2030945,NA,3,3,"Melledonol","103847-14-9","HMDB0035884","NA","HMDB0035884","(M+H-H2O)+","0.008063457",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T534",417.1366354,534.278656,NA,3,3,"1-(3-Methyl-2-butenoyl)-6-apiosylglucose","467242-32-6","HMDB0039952","NA","HMDB0039952","(M+Na)+","0.422581",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T143",417.1492739,143.4113922,NA,3,3,"N-Acetylhistidine","2497-02-1","HMDB0032055","C02997","HMDB0032055","(2M+Na)+","0.260257",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T213",417.1495567,212.8749542,NA,3,3,"N-Acetylhistidine","2497-02-1","HMDB0032055","C02997","HMDB0032055","(2M+Na)+","0.4176775",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T899",417.1913267,898.657135,NA,3,3,"Licarin C","60297-83-8","HMDB0033319","C10650","HMDB0033319","(M+HCOO+2H)+","1.205102",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T417",417.187195,417.4830627,NA,3,3,"Fluocinolone Acetonide","67-73-2","HMDB0014729","NA","HMDB0014729","(M+H-2H2O)+","0.1196058",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T275",417.1929465,275.4157715,NA,3,3,"Gatifloxacin","112811-59-3","HMDB0015178","C07661","HMDB0015178","(M+CH3CN+H)+","0.6901171",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M418T85",417.9491141,85.47962952,NA,1,3,"Chlorambucil","305-03-3","HMDB0014436","C06900","HMDB0014436","(M-2H+3K)+","12.37034",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M418T286",418.0480808,286.2071381,NA,3,3,"Sevoflurane","28523-86-6","HMDB0015366","C07520","HMDB0015366","(2M+NH4)+","0.5824832",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
