"name","mz","rt","MS2.spectrum.name","Candidate.number","Level","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database"
"M411T585",411.1848884,585.0289307,NA,3,3,"17-Hydroxypregnenolone sulfate","2477-77-2","HMDB0000416","NA","HMDB0000416","(M-H)-","0.5568152",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T204",411.0835144,204.0242844,NA,3,3,"N-[(5-Hydroxy-2-pyridinyl)methyl]adenosine","123369-41-5","HMDB0040912","NA","HMDB0040912","(M+K-2H)-","2.546159",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T456",411.1291991,455.8727722,NA,3,3,"Methylpicraquassioside A","NA","HMDB0038347","NA","HMDB0038347","(M-H)-","1.089409",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T358",411.108371,357.8175659,NA,3,3,"5-hydroxy-7-methoxy-2-phenyl-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-4H-chromen-4-one","NA","HMDB0127130","NA","HMDB0127130","(M-H2O-H)-","0.2707023",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M411T667",411.2748831,666.803833,NA,3,3,"Agrocybenine","178764-92-6","HMDB0041445","NA","HMDB0041445","(2M-H)-"," 3.995663",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T215",412.0837841,215.1373062,NA,3,3,"Tiagabine","115103-54-3","HMDB0015042","C07503","HMDB0015042","(M+K-2H)-"," 6.099903",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T103",412.0544949,103.1251907,NA,3,3,"6-Methylthioguanosine monophosphate","NA","HMDB0060413","C16620","HMDB0060413","(M+F)-","11.62421",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T476",412.1382246,476.237915,NA,3,3,"Oxynarcotine","483-89-6","HMDB0030247","NA","HMDB0030247","(M-H2O-H)-","4.591132",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T593",412.1879975,593.1541138,NA,3,3,"Benazeprilat","NA","HMDB0060582","NA","HMDB0060582","(M+NH4-2H)-"," 0.4260483",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T312",412.131001,312.3813782,NA,3,3,"Oxynarcotine","483-89-6","HMDB0030247","NA","HMDB0030247","(M-H2O-H)-","22.11865",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T188",412.1581559,187.9736176,NA,3,3,"3,4,5-trihydroxy-6-[5-methoxy-2-(4-methyl-3-oxopent-1-en-1-yl)phenoxy]oxane-2-carboxylic acid","NA","HMDB0132952","NA","HMDB0132952","(M+NH4-2H)-","7.706879",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T761",412.2066736,761.0045166,NA,3,3,"(3'x,5'a,9'x,10'b)-O-(3-Hydroxy-6-oxo-7-drimen-11-yl)umbelliferone","NA","HMDB0039042","NA","HMDB0039042","(M+NH4-2H)-","15.28458",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M412T49",412.1457713,49.32025146,NA,3,3,"{2-[4-(4-chloro-1,2-diphenylbut-1-en-1-yl)phenoxy]ethyl}(methyl)amine","NA","HMDB0143635","NA","HMDB0143635","(M+Na-2H)-","1.890351",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T406",413.1054637,405.9670105,NA,3,3,"chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan","NA","HMDB0062462","NA","HMDB0062462","(2M-H)-","0.2752324",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T620",413.0781781,620.3172913,NA,3,3,"Cinnatriacetin A","NA","HMDB0033932","NA","HMDB0033932","(M+K-2H)-"," 3.620743",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T241",413.1033143,241.4388504,NA,3,3,"1-Hydroxypyrene glucuronide","NA","HMDB0059759","NA","HMDB0059759","(M+F)-","2.030073",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M413T83",413.1055255,83.15428162,NA,3,3,"chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan","NA","HMDB0062462","NA","HMDB0062462","(2M-H)-","0.4248309",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T308",414.0868301,308.0229645,NA,3,3,"[2-(methoxymethyl)-5-(3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-2-yl)phenyl]oxidanesulfonic acid","NA","HMDB0127853","NA","HMDB0127853","(M+NH4-2H)-","0.909872",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T83",414.0727912,82.98420715,NA,3,3,"7-(3,4-dihydroxy-5-methoxyphenyl)-6,11-dihydroxy-3-(4-hydroxyphenyl)-2<U+03BB>4,8-dioxatricyclo[7.3.1.05,¹³]trideca-1(13),2,4,6,9,11-hexaen-2-ylium","NA","HMDB0134833","NA","HMDB0134833","(M-H2O-H)-"," 2.663126",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T519",414.1222133,518.6911926,NA,3,3,"Zearalenone 4-sulfate","132505-04-5","HMDB0033623","NA","HMDB0033623","(M+NH4-2H)-","1.509385",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T609",414.2034021,609.0737305,NA,3,3,"Acidissiminol","126006-00-6","HMDB0038618","NA","HMDB0038618","(M+Na-2H)-"," 4.084377",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T405",414.1667842,404.6068115,NA,3,3,"N-Feruloylglycyl-L-phenylalanine","40747-82-8","HMDB0029356","NA","HMDB0029356","(M+NH4-2H)-"," 0.7297688",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T294",414.1405549,294.1052856,NA,3,3,"3,4,5-trihydroxy-6-{2-methoxy-4-[(5-oxooxolan-2-yl)methyl]phenoxy}oxane-2-carboxylic acid","NA","HMDB0127768","NA","HMDB0127768","(M+NH4-2H)-","0.1014342",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M414T178",414.1623786,178.4858704,NA,3,3,"N-Feruloylglycyl-L-phenylalanine","40747-82-8","HMDB0029356","NA","HMDB0029356","(M+NH4-2H)-","11.36715",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T46_2",414.8666862,46.05535126,NA,1,3,"2,5-Dichloro-carboxymethylenebut-2-en-4-olide","NA","HMDB0060364","NA","HMDB0060364","(2M-H)-","19.18271",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T277",415.073397,276.7905579,NA,3,3,"(+)-1-Methylpropyl 3-(methylthio)-2-propenyl disulfide","NA","HMDB0034425","NA","HMDB0034425","(2M-H)-"," 5.127199",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T440",415.0565875,439.9174194,NA,3,3,"11-Methylgerberinol","173559-76-7","HMDB0041441","NA","HMDB0041441","(M+K-2H)-"," 5.663825",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T651",415.0932724,650.5216064,NA,3,3,"Thiazopyr","117718-60-2","HMDB0037058","NA","HMDB0037058","(M+F)-","3.090599",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T520",415.1060954,520.3745117,NA,3,3,"Methyl 5-(1-Propynyl)-2-thiophenepropanoate","67901-30-8","HMDB0034759","NA","HMDB0034759","(2M-H)-","4.323627",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T94",415.1028971,93.55314636,NA,3,3,"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-3,4-dihydro-2H-1-benzopyran-4-one","NA","HMDB0124767","NA","HMDB0124767","(M-H2O-H)-","1.204058",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T606",415.1977996,605.5721741,NA,3,3,"Ethyl 7-epi-12-hydroxyjasmonate glucoside","NA","HMDB0036340","NA","HMDB0036340","(M-H)-","1.124712",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T291",415.1428607,291.0085449,NA,3,3,"4R-Hydroxy solifenacin","NA","HMDB0061127","NA","HMDB0061127","(M+K-2H)-","0.1975416",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M415T424",415.1429705,423.5310669,NA,3,3,"4R-Hydroxy solifenacin","NA","HMDB0061127","NA","HMDB0061127","(M+K-2H)-","0.06694561",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T399",416.059113,399.1358337,NA,3,3,"Chondroitin","9007-27-6","HMDB0000629","C00401","HMDB0000629","(M+K-2H)-","2.277366",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T658",416.0769491,657.9099121,NA,2,3,"Delphinidin 3-arabinoside","28500-01-8","HMDB0037998","NA","HMDB0037998","(M-H2O-H)-"," 5.077546",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T236",416.1031059,236.2736816,NA,3,3,"{1-[5-hydroxy-8-(2-hydroxypropan-2-yl)-2-oxo-2H,8H,9H-furo[2,3-h]chromen-4-yl]propoxy}sulfonic acid","NA","HMDB0130139","NA","HMDB0130139","(M+NH4-2H)-","2.409263",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T71",416.0832719,71.15013885,NA,1,3,"Delphinidin 3-arabinoside","28500-01-8","HMDB0037998","NA","HMDB0037998","(M-H2O-H)-","20.27347",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T591",416.2008089,590.6485596,NA,3,3,"Cadabicine","99964-83-7","HMDB0033451","NA","HMDB0033451","(M-H2O-H)-","6.973735",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M416T389",416.1388116,389.4759674,NA,3,3,"Fumitremorgin C","118974-02-0","HMDB0038642","NA","HMDB0038642","(M+K-2H)-","1.489693",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T944",416.9803554,944.3349609,NA,3,3,"Sertaconazole","99592-32-2","HMDB0015284","NA","HMDB0015284","(M-H2O-H)-","2.850199",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T424",417.0857059,424.1429291,NA,3,3,"3,4,5-trihydroxy-6-{[4-methoxy-6-(3-oxoprop-1-en-1-yl)-2H-1,3-benzodioxol-5-yl]oxy}oxane-2-carboxylic acid","NA","HMDB0128691","NA","HMDB0128691","(M+F)-","4.542232",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T676",417.0902842,675.9680176,NA,3,3,"6,8-Di-O-methylaverufin","61470-56-2","HMDB0035465","NA","HMDB0035465","(M+Na-2H)-","12.75214",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T147",417.0724531,147.3302917,NA,3,3,"3-(2-hydroxy-3,4-dimethoxyphenyl)-8,8-dimethyl-2H,8H-pyrano[2,3-f]chromen-2-one","NA","HMDB0135729","NA","HMDB0135729","(M+K-2H)-","5.119648",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T535",417.1772319,534.6821289,NA,3,3,"2-[4-(3-Hydroxypropyl)-2-methoxyphenoxy]-1,3-propanediol 1-glucoside","68340-35-2","HMDB0040353","NA","HMDB0040353","(M-H)-"," 1.521464",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T683",417.2127905,683.0015869,NA,3,3,"Sunitinib","557795-19-4","HMDB0015397","NA","HMDB0015397","(M+F)-"," 5.000247",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M417T409",417.1644818,408.9542542,NA,3,3,"Eletriptan N-oxide","NA","HMDB0060898","NA","HMDB0060898","(M+F)-","1.993454",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M418T82",418.0369181,82.35128784,NA,3,3,"5-Taurinomethyl-2-thiouridine","497258-54-5","HMDB0011610","NA","HMDB0011610","(M+Na-2H)-"," 2.062308",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M418T286",418.0743544,286.3448181,NA,3,3,"N-Acetyl-9-O-lactoylneuraminic acid","92935-30-3","HMDB0000768","NA","HMDB0000768","(M+K-2H)-","3.243880",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M418T460",418.150548,459.5046692,NA,3,3,"8-[2-(acetyloxy)-1-hydroxypropan-2-yl]-2-oxo-2H,8H,9H-furo[2,3-h]chromen-9-yl (2E)-2-methylbut-2-enoate","NA","HMDB0129093","NA","HMDB0129093","(M+NH4-2H)-","0.5253323",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M418T660",418.2160693,660.0494995,NA,3,3,"N1,N10-Dicoumaroylspermidine","65715-79-9","HMDB0033469","NA","HMDB0033469","(M-H2O-H)-"," 6.008389",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M418T238",418.1430034,237.7794495,NA,3,3,"S-Adenosylmethionine","485-80-3","HMDB0001185","C00019","HMDB0001185","(M+F)-"," 2.296262",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M419T46",418.7780968,45.5482235,NA,1,3,"Oxychlordane","27304-13-8","HMDB0059571","C18146","HMDB0059571","(M-H)-","19.96378",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M419T78",419.0495638,78.14967728,NA,3,3,"3,5-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-8,8-dimethyl-4H,8H-pyrano[2,3-f]chromen-4-one","NA","HMDB0127405","NA","HMDB0127405","(M+K-2H)-","10.23535",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M419T280",419.1071794,279.8727722,NA,3,3,"Sulfinpyrazone sulfone","NA","HMDB0060944","NA","HMDB0060944","(M-H)-","0.2423533",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M419T518",419.1737314,518.2927246,NA,3,3,"Corchoionoside B","189344-54-5","HMDB0030975","NA","HMDB0030975","(M+F)-","3.575859",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M419T387",419.1341641,387.2242584,NA,3,3,"3,4,5-trihydroxy-6-{[4-(7-methoxy-2-oxo-2H-chromen-6-yl)-2-methylbutan-2-yl]oxy}oxane-2-carboxylic acid","NA","HMDB0130536","NA","HMDB0130536","(M-H2O-H)-","1.271519",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M419T665",419.2166904,664.9992065,NA,3,3,"Levocabastine","79516-68-0","HMDB0015238","NA","HMDB0015238","(M-H)-"," 6.402448",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M419T192",419.0700775,192.1116104,NA,3,3,"Galactaric acid","526-99-8","HMDB0000639","C00879","HMDB0000639","(2M-H)-"," 5.352107",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M420T221",420.0772211,220.8666534,NA,3,3,"6-[6-(2-carboxy-2-oxoethyl)-2,3,4-trihydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid","NA","HMDB0125346","NA","HMDB0125346","(M+NH4-2H)-","2.783952",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M420T74",420.0971454,73.52710724,NA,3,3,"Meropenem","119478-56-7","HMDB0014898","NA","HMDB0014898","(M+K-2H)-","7.013175",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M420T651",420.220635,651.4177246,NA,3,3,"Leukotriene E4","75715-89-8","HMDB0002200","C05952","HMDB0002200","(M-H2O-H)-","1.688325",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M420T370",420.1131152,369.9364319,NA,3,3,"{4-[3-(5-hydroxy-2,2-dimethyl-2H-chromen-6-yl)propanoyl]phenyl}oxidanesulfonic acid","NA","HMDB0125896","NA","HMDB0125896","(M+NH4-2H)-","2.001942",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M420T517",420.1850906,516.6257324,NA,3,3,"Quinacrine","83-89-6","HMDB0015235","C07339","HMDB0015235","(M+Na-2H)-"," 6.307449",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M420T235",420.1962485,234.8186646,NA,3,3,"Pivmecillinam","32886-97-8","HMDB0015543","NA","HMDB0015543","(M-H2O-H)-"," 0.134768",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M421T62",421.0064245,62.21208954,NA,3,3,"3-hydroxy-5-sulfino-2-[3-(sulfooxy)phenyl]-3,4-dihydro-2H-1-benzopyran-7-olate","NA","HMDB0127816","NA","HMDB0127816","(M+F)-"," 0.9498169",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M421T208",421.0440422,207.6445236,NA,3,3,"1-O-Caffeoyl-(b-D-glucose 6-O-sulfate)","NA","HMDB0041173","NA","HMDB0041173","(M-H)-"," 1.317036",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M421T488",421.0773238,488.223999,NA,3,3,"3,5-Dihydroxyphenyl 1-O-(6-O-galloyl-beta-D-glucopyranoside)","94356-21-5","HMDB0039307","NA","HMDB0039307","(M-H2O-H)-","0.5991869",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M421T334",421.0802187,334.0827332,NA,3,3,"Isomangiferin","24699-16-9","HMDB0029477","C16979","HMDB0029477","(M-H)-","6.191889",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M421T580",421.2082645,579.6300049,NA,3,3,"1-Octen-3-yl primeveroside","209863-01-4","HMDB0032960","NA","HMDB0032960","(M-H)-","0.8717588",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M421T444",421.1716145,444.3672485,NA,3,3,"Clusin","86992-94-1","HMDB0029542","NA","HMDB0029542","(M+F)-","11.54236",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M421T342",421.1651703,341.505249,NA,3,3,"1,6-Dihydroxy-3,7-dimethoxy-2-(3-methyl-2-butenyl)-8-(3-hydroxy-3-methyl-1E-butenyl)-xanthone","NA","HMDB0039914","NA","HMDB0039914","(M-H2O-H)-","1.027981",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M421T225",421.1709715,224.6942139,NA,3,3,"Clusin","86992-94-1","HMDB0029542","NA","HMDB0029542","(M+F)-","10.01568",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M421T865",421.2261363,864.7094116,NA,3,3,"2-Methylacetophenone","577-16-2","HMDB0032386","C07874","HMDB0032386","(M-H)-","0.9210255",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M422T212",422.0397623,212.4574127,NA,3,3,"2-hydroxy-3-({3-[3-methoxy-4-(sulfooxy)phenyl]prop-2-enoyl}oxy)butanedioic acid","NA","HMDB0127951","NA","HMDB0127951","(M+NH4-2H)-"," 0.3193183",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M422T111",422.0391482,111.0975647,NA,3,3,"2-hydroxy-3-({3-[3-methoxy-4-(sulfooxy)phenyl]prop-2-enoyl}oxy)butanedioic acid","NA","HMDB0127951","NA","HMDB0127951","(M+NH4-2H)-"," 1.774397",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M422T537",422.1746299,537.3031921,NA,3,3,"3-(3-hydroxyphenyl)-2-phenyl-4-[(E)-2-phenylethenyl]-2,3-dihydro-1-benzofuran-6-ol","NA","HMDB0129161","NA","HMDB0129161","(M+NH4-2H)-"," 3.70621",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M422T336",422.085112,336.3909912,NA,3,3,"Propinol adenylate","NA","HMDB0006806","C05983","HMDB0006806","(M+F)-"," 7.313902",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M422T602",422.2627449,601.6867371,NA,3,3,"Pentadecanoylcarnitine","NA","HMDB0062517","NA","HMDB0062517","(M+K-2H)-","11.99246",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M423T253",423.0503243,253.2673645,NA,3,3,"8-8'-Dehydrodiferulic acid","NA","HMDB0029277","NA","HMDB0029277","(M+K-2H)-","3.679818",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M423T86",423.0422133,86.37597275,NA,3,3,"Zonisamide","68291-97-4","HMDB0015045","C07504","HMDB0015045","(2M-H)-"," 3.811308",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M423T519",423.1514998,519.493103,NA,3,3,"Sufentanil","56030-54-7","HMDB0014846","C08022","HMDB0014846","(M+K-2H)-","0.2384394",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M423T753",423.2024172,753.2911377,NA,3,3,"Dihydrovaltrate","18296-45-2","HMDB0034492","NA","HMDB0034492","(M-H)-","0.001890348",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M423T244",423.1443945,243.6951752,NA,3,3,"1-hydroxy-2-{9-[(3-methylbut-2-enoyl)oxy]-2-oxo-2H,8H,9H-furo[2,3-h]chromen-8-yl}propan-2-yl 3-methylbut-2-enoate","NA","HMDB0128914","NA","HMDB0128914","(M-H2O-H)-","1.118524",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M424T253",424.0551349,253.001358,NA,3,3,"Ochratoxin A","303-47-9","HMDB0029399","C09955","HMDB0029399","(M+Na-2H)-"," 4.31576",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M424T94",424.0486252,93.93582916,NA,1,3,"Ochratoxin A","303-47-9","HMDB0029399","C09955","HMDB0029399","(M+Na-2H)-","19.66713",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M424T536",424.1691459,536.1119385,NA,3,3,"(3Z)-4-{4-[2-(dimethylamino)ethoxy]phenyl}-3,4-diphenylbut-3-en-2-ol","NA","HMDB0144310","NA","HMDB0144310","(M+K-2H)-","1.689708",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M424T234",424.1345352,234.4553375,NA,3,3,"Dihydrofolic acid","4033-27-6","HMDB0001056","C00415","HMDB0001056","(M-H2O-H)-"," 6.828586",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M425T275",424.9827561,274.7880859,NA,3,3,"Uridine 5'-diphosphate","58-98-0","HMDB0000295","C00015","HMDB0000295","(M+Na-2H)-","13.78680",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M425T82",425.0152148,81.62132263,NA,3,3,"6-[5-(2-carboxy-2-oxoethyl)-2,3-dihydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid","NA","HMDB0125277","NA","HMDB0125277","(M+K-2H)-","5.738253",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M425T557",425.181126,556.7747192,NA,3,3,"Flunarizine","52468-60-7","HMDB0015589","NA","HMDB0015589","(M+Na-2H)-","0.04879803",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M425T435",425.1633719,434.9538269,NA,3,3,"Mangostanol","184587-72-2","HMDB0029868","NA","HMDB0029868","(M-H)-","6.62972",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M425T344",425.1423308,343.830307,NA,3,3,"Chitobiose","577-76-4","HMDB0003556","C01674","HMDB0003556","(M-H)-","2.485036",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M425T237",425.0724594,237.4408951,NA,3,3,"6-[3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)oxirane-2-carbonyloxy]-3,4,5-trihydroxyoxane-2-carboxylic acid","NA","HMDB0128722","NA","HMDB0128722","(M-H2O-H)-","0.07364391",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M425T740",425.2003743,739.6262817,NA,3,3,"Paliperidone","144598-75-4","HMDB0015396","NA","HMDB0015396","(M-H)-","2.246811",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M425T586",425.2542618,585.5053711,NA,3,3,"Prostaglandin H2 2-glyceryl Ester","NA","HMDB0062663","NA","HMDB0062663","(M-H)-","0.4509396",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M425T476",425.2543029,476.2826385,NA,3,3,"Prostaglandin H2 2-glyceryl Ester","NA","HMDB0062663","NA","HMDB0062663","(M-H)-","0.3542915",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M425T418",425.2542665,417.5585632,NA,3,3,"Prostaglandin H2 2-glyceryl Ester","NA","HMDB0062663","NA","HMDB0062663","(M-H)-","0.4398874",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M426T167",425.9751657,167.0977173,NA,2,3,"Cyclothiazide","2259-96-3","HMDB0014744","C12685","HMDB0014744","(M+K-2H)-","1.195849",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M426T268",425.9887419,268.1514893,NA,1,3,"Progoitrin","585-95-5","HMDB0034071","C08425","HMDB0034071","(M+K-2H)-","11.49165",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M426T352",425.9872452,352.0958862,NA,1,3,"Progoitrin","585-95-5","HMDB0034071","C08425","HMDB0034071","(M+K-2H)-","15.00517",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M426T223",426.073142,222.7770691,NA,3,3,"Cephaloglycin","3577-01-3","HMDB0014827","C13440","HMDB0014827","(M+Na-2H)-"," 2.379979",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M426T578",426.1843097,578.1535645,NA,3,3,"Clocortolone","34097-16-0","HMDB0014976","NA","HMDB0014976","(M+NH4-2H)-"," 2.359533",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M426T465",426.1687267,465.4673157,NA,3,3,"6-Hydroxyfluvastatin","NA","HMDB0014037","NA","HMDB0014037","(M-H)-","8.152762",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M426T340",426.134591,339.6142883,NA,3,3,"gamma-L-Glutamyl-gamma-L-glutamyl-L-methionine","41515-84-8","HMDB0038674","NA","HMDB0038674","(M+F)-","1.277721",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M426T78",426.0440033,77.51171112,NA,3,3,"Cefoxitin","35607-66-0","HMDB0015426","C06887","HMDB0015426","(M-H)-"," 1.20177",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M426T586",426.257696,585.618042,NA,3,3,"LysoPA(0:0/16:0)","NA","HMDB0007849","NA","HMDB0007849","(M+NH4-2H)-","11.59889",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M426T469",426.2580269,468.9066162,NA,3,3,"LysoPA(0:0/16:0)","NA","HMDB0007849","NA","HMDB0007849","(M+NH4-2H)-","10.82259",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M427T380",427.0889151,379.8838501,NA,3,3,"6-{[3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)prop-2-enoyl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid","NA","HMDB0128689","NA","HMDB0128689","(M-H)-","1.730356",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M427T100",427.0635949,100.13694,NA,3,3,"3,4,5-trihydroxy-6-{[2-oxo-6-(3-oxobut-1-en-1-yl)-2H-chromen-7-yl]oxy}oxane-2-carboxylic acid","NA","HMDB0128966","NA","HMDB0128966","(M+Na-2H)-","2.580131",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M427T466",427.1789791,466.0928345,NA,3,3,"3-O-Methylniveusin A","NA","HMDB0039084","NA","HMDB0039084","(M+F)-","3.888834",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
